2025-03-17 17:21:52,906 - INFO - Ads Scraped
2025-03-17 17:21:58,574 - INFO - Ads Scraped
2025-03-17 17:21:58,642 - INFO - Ads Scraped
2025-03-17 17:21:58,730 - INFO - Ads Scraped
2025-03-17 17:21:58,797 - INFO - Ads Scraped
2025-03-17 17:21:58,863 - INFO - Ads Scraped
2025-03-17 17:21:58,910 - INFO - Ads Scraped
2025-03-17 17:21:58,977 - INFO - Ads Scraped
2025-03-17 17:21:59,036 - INFO - Ads Scraped
2025-03-17 17:21:59,079 - INFO - Ads Scraped
2025-03-17 17:21:59,137 - INFO - Ads Scraped
2025-03-17 17:21:59,204 - INFO - Ads Scraped
2025-03-17 17:21:59,262 - INFO - Ads Scraped
2025-03-17 17:21:59,331 - INFO - Ads Scraped
2025-03-17 17:21:59,401 - INFO - Ads Scraped
2025-03-17 17:21:59,475 - INFO - Ads Scraped
2025-03-17 17:21:59,544 - INFO - Ads Scraped
2025-03-17 17:21:59,618 - INFO - Ads Scraped
2025-03-17 17:22:04,769 - INFO - Ads Scraped
2025-03-17 17:22:04,845 - INFO - Ads Scraped
2025-03-17 17:22:04,914 - INFO - Ads Scraped
2025-03-17 17:22:04,982 - INFO - Ads Scraped
2025-03-17 17:22:05,044 - INFO - Ads Scraped
2025-03-17 17:22:05,107 - INFO - Ads Scraped
2025-03-17 17:22:05,172 - INFO - Ads Scraped
2025-03-17 17:22:05,236 - INFO - Ads Scraped
2025-03-17 17:22:05,295 - INFO - Ads Scraped
2025-03-17 17:22:05,421 - INFO - Ads Scraped
2025-03-17 17:22:05,483 - INFO - Ads Scraped
2025-03-17 17:22:05,549 - INFO - Ads Scraped
2025-03-17 17:22:05,711 - INFO - Ads Scraped
2025-03-17 17:22:09,550 - INFO - Scraped 50 posts for keyword 'lọc máu'
2025-03-17 17:22:12,167 - INFO - Browser closed
2025-03-17 17:25:30,061 - INFO - Ads scraper initialized
2025-03-17 17:25:45,452 - INFO - Ads Scraped
2025-03-17 17:25:45,517 - INFO - Ads Scraped
2025-03-17 17:25:45,562 - INFO - Ads Scraped
2025-03-17 17:25:45,633 - INFO - Ads Scraped
2025-03-17 17:25:45,679 - INFO - Ads Scraped
2025-03-17 17:25:45,738 - INFO - Ads Scraped
2025-03-17 17:25:45,806 - INFO - Ads Scraped
2025-03-17 17:25:45,873 - INFO - Ads Scraped
2025-03-17 17:25:45,941 - INFO - Ads Scraped
2025-03-17 17:25:46,009 - INFO - Ads Scraped
2025-03-17 17:25:46,075 - INFO - Ads Scraped
2025-03-17 17:25:46,145 - INFO - Ads Scraped
2025-03-17 17:25:46,189 - INFO - Ads Scraped
2025-03-17 17:25:46,260 - INFO - Ads Scraped
2025-03-17 17:25:46,330 - INFO - Ads Scraped
2025-03-17 17:25:46,378 - INFO - Ads Scraped
2025-03-17 17:25:46,443 - INFO - Ads Scraped
2025-03-17 17:25:46,508 - INFO - Ads Scraped
